,tweet_id,date,time,name,stage,rating_numerator,rating_denominator
1826,676440007570247681,2015-12-14 00:00:00,2017-12-03 16:34:00,None,None ,11.0,10.0
1827,676430933382295552,2015-12-14 00:00:00,2017-12-03 15:57:00,Duke,None ,10.0,10.0
1828,676263575653122048,2015-12-14 00:00:00,2017-12-03 04:52:00,None,pupper,10.0,10.0
1829,676237365392908289,2015-12-14 00:00:00,2017-12-03 03:08:00,Winston,None ,8.0,10.0
1830,676219687039057920,2015-12-14 00:00:00,2017-12-03 01:58:00,Kenneth,None ,10.0,10.0
1831,676215927814406144,2015-12-14 00:00:00,2017-12-03 01:43:00,Herm,None ,9.0,10.0
1832,676191832485810177,2015-12-14 00:00:00,2017-12-03 00:07:00,None,None ,10.0,10.0
1833,676146341966438401,2015-12-13 00:00:00,2017-12-03 21:07:00,Bert,None ,10.0,10.0
1834,676121918416756736,2015-12-13 00:00:00,2017-12-03 19:30:00,None,None ,8.0,10.0
1835,676101918813499392,2015-12-13 00:00:00,2017-12-03 18:10:00,Striker,None ,11.0,10.0
1836,676098748976615425,2015-12-13 00:00:00,2017-12-03 17:57:00,None,None ,3.0,10.0
1837,676089483918516224,2015-12-13 00:00:00,2017-12-03 17:21:00,None,None ,9.0,10.0
1838,675898130735476737,2015-12-13 00:00:00,2017-12-03 04:40:00,None,pupper,10.0,10.0
1839,675891555769696257,2015-12-13 00:00:00,2017-12-03 04:14:00,Donny,None ,6.0,10.0
1840,675888385639251968,2015-12-13 00:00:00,2017-12-03 04:02:00,None,None ,10.0,10.0
1841,675878199931371520,2015-12-13 00:00:00,2017-12-03 03:21:00,None,None ,11.0,10.0
1842,675870721063669760,2015-12-13 00:00:00,2017-12-03 02:51:00,None,None ,11.0,10.0
1843,675853064436391936,2015-12-13 00:00:00,2017-12-03 01:41:00,None,None ,88.0,80.0
1844,675849018447167488,2015-12-13 00:00:00,2017-12-03 01:25:00,None,None ,9.0,10.0
1845,675845657354215424,2015-12-13 00:00:00,2017-12-03 01:12:00,Pepper,pupper,10.0,10.0
1846,675822767435051008,2015-12-12 00:00:00,2017-12-03 23:41:00,None,None ,10.0,10.0
1847,675820929667219457,2015-12-12 00:00:00,2017-12-03 23:34:00,None,None ,11.0,10.0
1848,675798442703122432,2015-12-12 00:00:00,2017-12-03 22:04:00,Bernie,None ,10.0,10.0
1849,675781562965868544,2015-12-12 00:00:00,2017-12-03 20:57:00,Buddah,None ,11.0,10.0
1850,675740360753160193,2015-12-12 00:00:00,2017-12-03 18:13:00,None,pupper,12.0,10.0
1851,675710890956750848,2015-12-12 00:00:00,2017-12-03 16:16:00,Lenny,None ,12.0,10.0
1852,675707330206547968,2015-12-12 00:00:00,2017-12-03 16:02:00,None,None ,11.0,10.0
1853,675706639471788032,2015-12-12 00:00:00,2017-12-03 15:59:00,None,None ,10.0,10.0
1854,675534494439489536,2015-12-12 00:00:00,2017-12-03 04:35:00,None,None ,11.0,10.0
1855,675531475945709568,2015-12-12 00:00:00,2017-12-03 04:23:00,Ellie,None ,10.0,10.0
1856,675522403582218240,2015-12-12 00:00:00,2017-12-03 03:47:00,Sammy,None ,10.0,10.0
1857,675517828909424640,2015-12-12 00:00:00,2017-12-03 03:29:00,None,None ,12.0,10.0
1858,675501075957489664,2015-12-12 00:00:00,2017-12-03 02:23:00,None,None ,13.0,10.0
1859,675497103322386432,2015-12-12 00:00:00,2017-12-03 02:07:00,Reggie,None ,11.0,10.0
1860,675489971617296384,2015-12-12 00:00:00,2017-12-03 01:38:00,None,None ,10.0,10.0
1861,675483430902214656,2015-12-12 00:00:00,2017-12-03 01:12:00,None,None ,5.0,10.0
1862,675432746517426176,2015-12-11 00:00:00,2017-12-03 21:51:00,None,None ,12.0,10.0
1863,675372240448454658,2015-12-11 00:00:00,2017-12-03 17:51:00,None,None ,13.0,10.0
1864,675362609739206656,2015-12-11 00:00:00,2017-12-03 17:12:00,Daisy,None ,12.0,10.0
1865,675354435921575936,2015-12-11 00:00:00,2017-12-03 16:40:00,None,None ,13.0,10.0
1866,675349384339542016,2015-12-11 00:00:00,2017-12-03 16:20:00,None,None ,13.0,10.0
1867,675334060156301312,2015-12-11 00:00:00,2017-12-03 15:19:00,None,pupper,12.0,10.0
1868,675166823650848770,2015-12-11 00:00:00,2017-12-03 04:14:00,Arnold,None ,10.0,10.0
1869,675153376133427200,2015-12-11 00:00:00,2017-12-03 03:21:00,None,None ,1.0,10.0
1870,675149409102012420,2015-12-11 00:00:00,2017-12-03 03:05:00,None,None ,12.0,10.0
1871,675147105808306176,2015-12-11 00:00:00,2017-12-03 02:56:00,None,None ,10.0,10.0
1872,675146535592706048,2015-12-11 00:00:00,2017-12-03 02:54:00,Coops,None ,7.0,10.0
1873,675145476954566656,2015-12-11 00:00:00,2017-12-03 02:49:00,None,None ,9.0,10.0
1874,675135153782571009,2015-12-11 00:00:00,2017-12-03 02:08:00,Steven,None ,5.0,10.0
1875,675113801096802304,2015-12-11 00:00:00,2017-12-03 00:44:00,Zuzu,pupper,10.0,10.0
1876,675111688094527488,2015-12-11 00:00:00,2017-12-03 00:35:00,Oliver,None ,8.0,10.0
1877,675109292475830276,2015-12-11 00:00:00,2017-12-03 00:26:00,None,None ,9.0,10.0
1878,675047298674663426,2015-12-10 00:00:00,2017-12-03 20:19:00,None,None ,11.0,10.0
1879,675015141583413248,2015-12-10 00:00:00,2017-12-03 18:12:00,Moe,None ,10.0,10.0
1880,675006312288268288,2015-12-10 00:00:00,2017-12-03 17:37:00,Mollie,pupper,10.0,10.0
1881,675003128568291329,2015-12-10 00:00:00,2017-12-03 17:24:00,Laela,None ,12.0,10.0
1882,674999807681908736,2015-12-10 00:00:00,2017-12-03 17:11:00,None,None ,13.0,10.0
1883,674805413498527744,2015-12-10 00:00:00,2017-12-03 04:18:00,None,None ,10.0,10.0
1884,674800520222154752,2015-12-10 00:00:00,2017-12-03 03:59:00,Tedders,None ,11.0,10.0
1885,674793399141146624,2015-12-10 00:00:00,2017-12-03 03:30:00,None,None ,13.0,10.0
1886,674790488185167872,2015-12-10 00:00:00,2017-12-03 03:19:00,None,None ,13.0,10.0
1887,674788554665512960,2015-12-10 00:00:00,2017-12-03 03:11:00,Maggie,None ,9.0,10.0
1888,674781762103414784,2015-12-10 00:00:00,2017-12-03 02:44:00,None,None ,8.0,10.0
1889,674774481756377088,2015-12-10 00:00:00,2017-12-03 02:15:00,Superpup,pupper,11.0,10.0
1890,674767892831932416,2015-12-10 00:00:00,2017-12-03 01:49:00,None,None ,12.0,10.0
1891,674764817387900928,2015-12-10 00:00:00,2017-12-03 01:37:00,None,None ,10.0,10.0
1892,674754018082705410,2015-12-10 00:00:00,2017-12-03 00:54:00,None,None ,12.0,10.0
1893,674752233200820224,2015-12-10 00:00:00,2017-12-03 00:47:00,None,None ,12.0,10.0
1894,674743008475090944,2015-12-10 00:00:00,2017-12-03 00:10:00,Sophie,None ,10.0,10.0
1895,674742531037511680,2015-12-10 00:00:00,2017-12-03 00:08:00,None,None ,11.0,10.0
1896,674739953134403584,2015-12-09 00:00:00,2017-12-03 23:58:00,None,None ,11.0,10.0
1897,674737130913071104,2015-12-09 00:00:00,2017-12-03 23:47:00,Rufio,pupper,10.0,10.0
1898,674690135443775488,2015-12-09 00:00:00,2017-12-03 20:40:00,Patrick,None ,3.0,10.0
1899,674670581682434048,2015-12-09 00:00:00,2017-12-03 19:22:00,Jeb,None ,9.0,10.0
1900,674664755118911488,2015-12-09 00:00:00,2017-12-03 18:59:00,Rodman,None ,10.0,10.0
1901,674646392044941312,2015-12-09 00:00:00,2017-12-03 17:46:00,None,None ,5.0,10.0
1902,674644256330530816,2015-12-09 00:00:00,2017-12-03 17:38:00,None,None ,11.0,10.0
1903,674638615994089473,2015-12-09 00:00:00,2017-12-03 17:15:00,None,pupper,12.0,10.0
1904,674632714662858753,2015-12-09 00:00:00,2017-12-03 16:52:00,None,None ,5.0,10.0
1905,674606911342424069,2015-12-09 00:00:00,2017-12-03 15:09:00,None,None ,13.0,10.0
1906,674468880899788800,2015-12-09 00:00:00,2017-12-03 06:01:00,Louis,None ,13.0,10.0
1907,674447403907457024,2015-12-09 00:00:00,2017-12-03 04:36:00,None,pupper,10.0,10.0
1908,674436901579923456,2015-12-09 00:00:00,2017-12-03 03:54:00,Bailey,None ,9.0,10.0
1909,674422304705744896,2015-12-09 00:00:00,2017-12-03 02:56:00,Ava,None ,12.0,10.0
1910,674416750885273600,2015-12-09 00:00:00,2017-12-03 02:34:00,Jonah,None ,10.0,10.0
1911,674410619106390016,2015-12-09 00:00:00,2017-12-03 02:09:00,Lenny,None ,10.0,10.0
1912,674394782723014656,2015-12-09 00:00:00,2017-12-03 01:07:00,Gary,None ,8.0,10.0
1913,674372068062928900,2015-12-08 00:00:00,2017-12-03 23:36:00,Chesney,None ,10.0,10.0
1914,674330906434379776,2015-12-08 00:00:00,2017-12-03 20:53:00,None,None ,13.0,10.0
1915,674318007229923329,2015-12-08 00:00:00,2017-12-03 20:01:00,Lennon,pupper,8.0,10.0
1916,674307341513269249,2015-12-08 00:00:00,2017-12-03 19:19:00,None,None ,12.0,10.0
1917,674291837063053312,2015-12-08 00:00:00,2017-12-03 18:17:00,Kenny,None ,11.0,10.0
1918,674271431610523648,2015-12-08 00:00:00,2017-12-03 16:56:00,None,None ,10.0,10.0
1919,674269164442398721,2015-12-08 00:00:00,2017-12-03 16:47:00,Bob,None ,8.0,10.0
1920,674265582246694913,2015-12-08 00:00:00,2017-12-03 16:33:00,Henry,None ,2.0,10.0
1921,674262580978937856,2015-12-08 00:00:00,2017-12-03 16:21:00,Gus,pupper,9.0,10.0
1922,674255168825880576,2015-12-08 00:00:00,2017-12-03 15:52:00,Bobbay,None ,10.0,10.0
1923,674082852460433408,2015-12-08 00:00:00,2017-12-03 04:27:00,None,None ,11.0,10.0
1924,674075285688614912,2015-12-08 00:00:00,2017-12-03 03:57:00,Mitch,None ,11.0,10.0
1925,674063288070742018,2015-12-08 00:00:00,2017-12-03 03:09:00,Earl,None ,5.0,10.0
1926,674053186244734976,2015-12-08 00:00:00,2017-12-03 02:29:00,Stanley,None ,10.0,10.0
1927,674051556661161984,2015-12-08 00:00:00,2017-12-03 02:23:00,Lucy,None ,10.0,10.0
1928,674045139690631169,2015-12-08 00:00:00,2017-12-03 01:57:00,None,None ,3.0,10.0
1929,674042553264685056,2015-12-08 00:00:00,2017-12-03 01:47:00,None,None ,12.0,10.0
1930,674038233588723717,2015-12-08 00:00:00,2017-12-03 01:30:00,Kaiya,pupper,12.0,10.0
1931,674036086168010753,2015-12-08 00:00:00,2017-12-03 01:21:00,Daisy,None ,9.0,10.0
1932,674024893172875264,2015-12-08 00:00:00,2017-12-03 00:37:00,None,None ,10.0,10.0
1933,674019345211760640,2015-12-08 00:00:00,2017-12-03 00:15:00,Acro,None ,10.0,10.0
1934,674014384960745472,2015-12-07 00:00:00,2017-12-03 23:55:00,Aiden,None ,11.0,10.0
1935,674008982932058114,2015-12-07 00:00:00,2017-12-03 23:33:00,None,None ,10.0,10.0
1936,673956914389192708,2015-12-07 00:00:00,2017-12-03 20:07:00,None,pupper,10.0,10.0
1937,673919437611909120,2015-12-07 00:00:00,2017-12-03 17:38:00,Obie,pupper,11.0,10.0
1938,673906403526995968,2015-12-07 00:00:00,2017-12-03 16:46:00,None,None ,3.0,10.0
1939,673887867907739649,2015-12-07 00:00:00,2017-12-03 15:32:00,None,None ,10.0,10.0
1940,673716320723169284,2015-12-07 00:00:00,2017-12-03 04:11:00,None,None ,1.0,10.0
1941,673715861853720576,2015-12-07 00:00:00,2017-12-03 04:09:00,None,None ,4.0,10.0
1942,673711475735838725,2015-12-07 00:00:00,2017-12-03 03:51:00,None,None ,10.0,10.0
1943,673709992831262724,2015-12-07 00:00:00,2017-12-03 03:45:00,None,None ,12.0,10.0
1944,673708611235921920,2015-12-07 00:00:00,2017-12-03 03:40:00,Riley,None ,12.0,10.0
1945,673707060090052608,2015-12-07 00:00:00,2017-12-03 03:34:00,Raymond,pupper,10.0,10.0
1946,673705679337693185,2015-12-07 00:00:00,2017-12-03 03:28:00,Dot,None ,8.0,10.0
1947,673700254269775872,2015-12-07 00:00:00,2017-12-03 03:07:00,None,None ,3.0,10.0
1948,673697980713705472,2015-12-07 00:00:00,2017-12-03 02:58:00,Pickles,pupper,8.0,10.0
1949,673689733134946305,2015-12-07 00:00:00,2017-12-03 02:25:00,None,None ,11.0,10.0
1950,673688752737402881,2015-12-07 00:00:00,2017-12-03 02:21:00,Larry,None ,9.0,10.0
1951,673686845050527744,2015-12-07 00:00:00,2017-12-03 02:13:00,George,None ,11.0,10.0
1952,673680198160809984,2015-12-07 00:00:00,2017-12-03 01:47:00,Shnuggles,None ,13.0,10.0
1953,673662677122719744,2015-12-07 00:00:00,2017-12-03 00:37:00,Kendall,None ,12.0,10.0
1954,673656262056419329,2015-12-07 00:00:00,2017-12-03 00:12:00,Albert,pupper,10.0,10.0
1955,673636718965334016,2015-12-06 00:00:00,2017-12-03 22:54:00,None,None ,10.0,10.0
1956,673612854080196609,2015-12-06 00:00:00,2017-12-03 21:19:00,Jeffri,pupper,7.0,10.0
1957,673583129559498752,2015-12-06 00:00:00,2017-12-03 19:21:00,Sandy,None ,11.0,10.0
1958,673580926094458881,2015-12-06 00:00:00,2017-12-03 19:13:00,None,None ,8.0,10.0
1959,673576835670777856,2015-12-06 00:00:00,2017-12-03 18:56:00,None,None ,7.0,10.0
1960,673363615379013632,2015-12-06 00:00:00,2017-12-03 04:49:00,None,pupper,11.0,10.0
1961,673359818736984064,2015-12-06 00:00:00,2017-12-03 04:34:00,Steve,None ,8.0,10.0
1962,673355879178194945,2015-12-06 00:00:00,2017-12-03 04:18:00,Koda,None ,11.0,10.0
1963,673352124999274496,2015-12-06 00:00:00,2017-12-03 04:03:00,None,None ,12.0,10.0
1964,673350198937153538,2015-12-06 00:00:00,2017-12-03 03:56:00,Bella,None ,9.0,10.0
1965,673345638550134785,2015-12-06 00:00:00,2017-12-03 03:38:00,Gerald,None ,7.0,10.0
1966,673343217010679808,2015-12-06 00:00:00,2017-12-03 03:28:00,None,None ,11.0,10.0
1967,673342308415348736,2015-12-06 00:00:00,2017-12-03 03:24:00,Django,pupper,10.0,10.0
1968,673320132811366400,2015-12-06 00:00:00,2017-12-03 01:56:00,Frankie,None ,11.0,10.0
1969,673317986296586240,2015-12-06 00:00:00,2017-12-03 01:48:00,None,None ,10.0,10.0
1970,673295268553605120,2015-12-06 00:00:00,2017-12-03 00:17:00,Eve,pupper,8.0,10.0
1971,673270968295534593,2015-12-05 00:00:00,2017-12-03 22:41:00,Mac,None ,11.0,10.0
1972,673240798075449344,2015-12-05 00:00:00,2017-12-03 20:41:00,None,None ,6.0,10.0
1973,673213039743795200,2015-12-05 00:00:00,2017-12-03 18:51:00,Dexter,None ,10.0,10.0
1974,673148804208660480,2015-12-05 00:00:00,2017-12-03 14:35:00,Fletcher,pupper,8.0,10.0
1975,672997845381865473,2015-12-05 00:00:00,2017-12-03 04:36:00,Kenzie,None ,12.0,10.0
1976,672995267319328768,2015-12-05 00:00:00,2017-12-03 04:25:00,Pumpkin,None ,8.0,10.0
1977,672988786805112832,2015-12-05 00:00:00,2017-12-03 04:00:00,Schnozz,pupper,10.0,10.0
1978,672984142909456390,2015-12-05 00:00:00,2017-12-03 03:41:00,None,None ,9.0,10.0
1979,672980819271634944,2015-12-05 00:00:00,2017-12-03 03:28:00,None,None ,5.0,10.0
1980,672975131468300288,2015-12-05 00:00:00,2017-12-03 03:05:00,Chuckles,pupper,10.0,10.0
1981,672970152493887488,2015-12-05 00:00:00,2017-12-03 02:46:00,Chet,pupper,7.0,10.0
1982,672968025906282496,2015-12-05 00:00:00,2017-12-03 02:37:00,Gustaf,None ,11.0,10.0
1983,672964561327235073,2015-12-05 00:00:00,2017-12-03 02:23:00,Terry,None ,10.0,10.0
1984,672902681409806336,2015-12-04 00:00:00,2017-12-03 22:17:00,Jimison,None ,9.0,10.0
1985,672898206762672129,2015-12-04 00:00:00,2017-12-03 22:00:00,Cheryl,pupper,11.0,10.0
1986,672884426393653248,2015-12-04 00:00:00,2017-12-03 21:05:00,None,None ,6.0,10.0
1987,672877615439593473,2015-12-04 00:00:00,2017-12-03 20:38:00,Oscar,None ,8.0,10.0
1988,672834301050937345,2015-12-04 00:00:00,2017-12-03 17:46:00,Ed,None ,10.0,10.0
1989,672828477930868736,2015-12-04 00:00:00,2017-12-03 17:23:00,Jerry,None ,9.0,10.0
1990,672640509974827008,2015-12-04 00:00:00,2017-12-03 04:56:00,Leonidas,None ,9.0,10.0
1991,672622327801233409,2015-12-04 00:00:00,2017-12-03 03:43:00,None,pupper,12.0,10.0
1992,672614745925664768,2015-12-04 00:00:00,2017-12-03 03:13:00,Norman,pupper,6.0,10.0
1993,672609152938721280,2015-12-04 00:00:00,2017-12-03 02:51:00,Caryl,None ,9.0,10.0
1994,672604026190569472,2015-12-04 00:00:00,2017-12-03 02:31:00,None,None ,11.0,10.0
1995,672594978741354496,2015-12-04 00:00:00,2017-12-03 01:55:00,Scott,pupper,9.0,10.0
1996,672591762242805761,2015-12-04 00:00:00,2017-12-03 01:42:00,Taz,None ,10.0,10.0
1997,672591271085670400,2015-12-04 00:00:00,2017-12-03 01:40:00,None,None ,8.0,10.0
1998,672538107540070400,2015-12-03 00:00:00,2017-12-03 22:09:00,Darby,None ,7.0,10.0
1999,672523490734551040,2015-12-03 00:00:00,2017-12-03 21:11:00,None,None ,10.0,10.0
2000,672488522314567680,2015-12-03 00:00:00,2017-12-03 18:52:00,Jackie,None ,10.0,10.0
2001,672482722825261057,2015-12-03 00:00:00,2017-12-03 18:29:00,None,None ,10.0,10.0
2002,672481316919734272,2015-12-03 00:00:00,2017-12-03 18:23:00,Jazz,pupper,12.0,10.0
2003,672475084225949696,2015-12-03 00:00:00,2017-12-03 17:58:00,Buddy,None ,8.0,10.0
2004,672466075045466113,2015-12-03 00:00:00,2017-12-03 17:23:00,Franq,None ,12.0,10.0
2005,672272411274932228,2015-12-03 00:00:00,2017-12-03 04:33:00,Pippin,None ,11.0,10.0
2006,672267570918129665,2015-12-03 00:00:00,2017-12-03 04:14:00,None,None ,10.0,10.0
2007,672264251789176834,2015-12-03 00:00:00,2017-12-03 04:01:00,Kreg,None ,10.0,10.0
2008,672256522047614977,2015-12-03 00:00:00,2017-12-03 03:30:00,None,None ,8.0,10.0
2009,672254177670729728,2015-12-03 00:00:00,2017-12-03 03:21:00,Rolf,pupper,11.0,10.0
2010,672248013293752320,2015-12-03 00:00:00,2017-12-03 02:56:00,None,None ,10.0,10.0
2011,672245253877968896,2015-12-03 00:00:00,2017-12-03 02:45:00,Snickers,None ,12.0,10.0
2012,672239279297454080,2015-12-03 00:00:00,2017-12-03 02:21:00,Ridley,None ,7.0,10.0
2013,672231046314901505,2015-12-03 00:00:00,2017-12-03 01:49:00,None,None ,5.0,10.0
2014,672222792075620352,2015-12-03 00:00:00,2017-12-03 01:16:00,Cal,None ,9.0,10.0
2015,672205392827572224,2015-12-03 00:00:00,2017-12-03 00:07:00,Opal,pupper,9.0,10.0
2016,672169685991993344,2015-12-02 00:00:00,2017-12-03 21:45:00,Bradley,None ,10.0,10.0
2017,672160042234327040,2015-12-02 00:00:00,2017-12-03 21:06:00,Bubba,pupper,8.0,10.0
2018,672139350159835138,2015-12-02 00:00:00,2017-12-03 19:44:00,None,None ,12.0,10.0
2019,672125275208069120,2015-12-02 00:00:00,2017-12-03 18:48:00,None,None ,11.0,10.0
2020,672095186491711488,2015-12-02 00:00:00,2017-12-03 16:49:00,Tuco,None ,9.0,10.0
2021,672082170312290304,2015-12-02 00:00:00,2017-12-03 15:57:00,Patch,None ,11.0,10.0
2022,672068090318987265,2015-12-02 00:00:00,2017-12-03 15:01:00,Gizmo,None ,7.0,10.0
2023,671896809300709376,2015-12-02 00:00:00,2017-12-03 03:40:00,Lola,None ,10.0,10.0
2024,671891728106971137,2015-12-02 00:00:00,2017-12-03 03:20:00,Mojo,None ,11.0,10.0
2025,671882082306625538,2015-12-02 00:00:00,2017-12-03 02:42:00,Batdog,None ,11.0,10.0
2026,671879137494245376,2015-12-02 00:00:00,2017-12-03 02:30:00,Brad,None ,5.0,10.0
2027,671874878652489728,2015-12-02 00:00:00,2017-12-03 02:13:00,Mia,None ,10.0,10.0
2028,671866342182637568,2015-12-02 00:00:00,2017-12-03 01:39:00,Dylan,None ,10.0,10.0
2029,671855973984772097,2015-12-02 00:00:00,2017-12-03 00:58:00,None,None ,8.0,10.0
2030,671789708968640512,2015-12-01 00:00:00,2017-12-03 20:35:00,space,None ,13.0,10.0
2031,671768281401958400,2015-12-01 00:00:00,2017-12-03 19:10:00,None,None ,10.0,10.0
2032,671763349865160704,2015-12-01 00:00:00,2017-12-03 18:50:00,Mark,None ,9.0,10.0
2033,671744970634719232,2015-12-01 00:00:00,2017-12-03 17:37:00,None,None ,6.0,10.0
2034,671743150407421952,2015-12-01 00:00:00,2017-12-03 17:30:00,None,None ,11.0,10.0
2035,671735591348891648,2015-12-01 00:00:00,2017-12-03 17:00:00,Oscar,None ,11.0,10.0
2036,671729906628341761,2015-12-01 00:00:00,2017-12-03 16:37:00,None,None ,13.0,10.0
2037,671561002136281088,2015-12-01 00:00:00,2017-12-03 05:26:00,None,None ,13.0,10.0
2038,671550332464455680,2015-12-01 00:00:00,2017-12-03 04:44:00,None,None ,1.0,10.0
2039,671547767500775424,2015-12-01 00:00:00,2017-12-03 04:33:00,Marley,None ,10.0,10.0
2040,671544874165002241,2015-12-01 00:00:00,2017-12-03 04:22:00,None,None ,6.0,10.0
2041,671542985629241344,2015-12-01 00:00:00,2017-12-03 04:14:00,JD,None ,10.0,10.0
2042,671538301157904385,2015-12-01 00:00:00,2017-12-03 03:56:00,Baxter,None ,8.0,10.0
2043,671536543010570240,2015-12-01 00:00:00,2017-12-03 03:49:00,Reginald,None ,9.0,10.0
2044,671533943490011136,2015-12-01 00:00:00,2017-12-03 03:39:00,None,None ,6.0,10.0
2045,671528761649688577,2015-12-01 00:00:00,2017-12-03 03:18:00,Jax,None ,10.0,10.0
2046,671520732782923777,2015-12-01 00:00:00,2017-12-03 02:46:00,Alejandro,None ,10.0,10.0
2047,671518598289059840,2015-12-01 00:00:00,2017-12-03 02:38:00,Scruffers,None ,9.0,10.0
2048,671511350426865664,2015-12-01 00:00:00,2017-12-03 02:09:00,Hammond,None ,8.0,10.0
2049,671504605491109889,2015-12-01 00:00:00,2017-12-03 01:42:00,Charlie,None ,11.0,10.0
2050,671497587707535361,2015-12-01 00:00:00,2017-12-03 01:14:00,Pip,None ,11.0,10.0
2051,671488513339211776,2015-12-01 00:00:00,2017-12-03 00:38:00,Julius,None ,8.0,10.0
2052,671486386088865792,2015-12-01 00:00:00,2017-12-03 00:30:00,Malcolm,None ,10.0,10.0
2053,671485057807351808,2015-12-01 00:00:00,2017-12-03 00:24:00,Penelope,None ,11.0,10.0
2054,671390180817915904,2015-11-30 00:00:00,2017-12-03 18:07:00,None,None ,7.0,10.0
2055,671362598324076544,2015-11-30 00:00:00,2017-12-03 16:18:00,Tanner,None ,11.0,10.0
2056,671357843010908160,2015-11-30 00:00:00,2017-12-03 15:59:00,None,None ,9.0,10.0
2057,671355857343524864,2015-11-30 00:00:00,2017-12-03 15:51:00,Lou,None ,10.0,10.0
2058,671347597085433856,2015-11-30 00:00:00,2017-12-03 15:18:00,Lola,None ,9.0,10.0
2059,671186162933985280,2015-11-30 00:00:00,2017-12-03 04:37:00,Sparky,None ,10.0,10.0
2060,671182547775299584,2015-11-30 00:00:00,2017-12-03 04:22:00,None,None ,12.0,10.0
2061,671166507850801152,2015-11-30 00:00:00,2017-12-03 03:18:00,Herm,None ,10.0,10.0
2062,671163268581498880,2015-11-30 00:00:00,2017-12-03 03:06:00,None,None ,8.0,10.0
2063,671159727754231808,2015-11-30 00:00:00,2017-12-03 02:52:00,Anthony,None ,5.0,10.0
2064,671154572044468225,2015-11-30 00:00:00,2017-12-03 02:31:00,Holly,None ,11.0,10.0
2065,671151324042559489,2015-11-30 00:00:00,2017-12-03 02:18:00,None,None ,12.0,10.0
2066,671147085991960577,2015-11-30 00:00:00,2017-12-03 02:01:00,None,None ,9.0,10.0
2067,671141549288370177,2015-11-30 00:00:00,2017-12-03 01:39:00,None,None ,9.0,10.0
2068,671138694582165504,2015-11-30 00:00:00,2017-12-03 01:28:00,None,None ,10.0,10.0
2069,671134062904504320,2015-11-30 00:00:00,2017-12-03 01:10:00,Clarence,None ,8.0,10.0
2070,671122204919246848,2015-11-30 00:00:00,2017-12-03 00:22:00,None,None ,4.0,10.0
2071,671115716440031232,2015-11-29 00:00:00,2017-12-03 23:57:00,Phred,None ,6.0,10.0
2072,671109016219725825,2015-11-29 00:00:00,2017-12-03 23:30:00,Toby,None ,8.0,10.0
2073,670995969505435648,2015-11-29 00:00:00,2017-12-03 16:01:00,None,None ,12.0,10.0
2074,670842764863651840,2015-11-29 00:00:00,2017-12-03 05:52:00,None,None ,420.0,10.0
2075,670840546554966016,2015-11-29 00:00:00,2017-12-03 05:43:00,Colby,None ,10.0,10.0
2076,670838202509447168,2015-11-29 00:00:00,2017-12-03 05:34:00,None,None ,4.0,10.0
2077,670833812859932673,2015-11-29 00:00:00,2017-12-03 05:16:00,Jett,None ,7.0,10.0
2078,670832455012716544,2015-11-29 00:00:00,2017-12-03 05:11:00,Amy,None ,10.0,10.0
2079,670826280409919488,2015-11-29 00:00:00,2017-12-03 04:47:00,None,None ,2.0,10.0
2080,670823764196741120,2015-11-29 00:00:00,2017-12-03 04:37:00,Remington,None ,12.0,10.0
2081,670822709593571328,2015-11-29 00:00:00,2017-12-03 04:32:00,None,None ,10.0,10.0
2082,670815497391357952,2015-11-29 00:00:00,2017-12-03 04:04:00,Sage,None ,10.0,10.0
2083,670811965569282048,2015-11-29 00:00:00,2017-12-03 03:50:00,Maggie,None ,10.0,10.0
2084,670807719151067136,2015-11-29 00:00:00,2017-12-03 03:33:00,Andy,None ,11.0,10.0
2085,670804601705242624,2015-11-29 00:00:00,2017-12-03 03:20:00,Mason,None ,10.0,10.0
2086,670803562457407488,2015-11-29 00:00:00,2017-12-03 03:16:00,None,None ,10.0,10.0
2087,670797304698376195,2015-11-29 00:00:00,2017-12-03 02:51:00,Trigger,None ,11.0,10.0
2088,670792680469889025,2015-11-29 00:00:00,2017-12-03 02:33:00,Antony,None ,7.0,10.0
2089,670789397210615808,2015-11-29 00:00:00,2017-12-03 02:20:00,None,None ,9.0,10.0
2090,670786190031921152,2015-11-29 00:00:00,2017-12-03 02:07:00,Creg,None ,8.0,10.0
2091,670783437142401025,2015-11-29 00:00:00,2017-12-03 01:56:00,None,None ,1.0,10.0
2092,670782429121134593,2015-11-29 00:00:00,2017-12-03 01:52:00,None,None ,5.0,10.0
2093,670780561024270336,2015-11-29 00:00:00,2017-12-03 01:45:00,Traviss,None ,7.0,10.0
2094,670778058496974848,2015-11-29 00:00:00,2017-12-03 01:35:00,None,None ,10.0,10.0
2095,670764103623966721,2015-11-29 00:00:00,2017-12-03 00:39:00,Vincent,None ,10.0,10.0
2096,670755717859713024,2015-11-29 00:00:00,2017-12-03 00:06:00,Gin,None ,9.0,10.0
2097,670733412878163972,2015-11-28 00:00:00,2017-12-03 22:38:00,Jerry,None ,8.0,10.0
2098,670727704916926465,2015-11-28 00:00:00,2017-12-03 22:15:00,Jeffrie,None ,10.0,10.0
2099,670717338665226240,2015-11-28 00:00:00,2017-12-03 21:34:00,None,None ,12.0,10.0
2100,670704688707301377,2015-11-28 00:00:00,2017-12-03 20:43:00,Danny,None ,6.0,10.0
